home_institution;age;gender;nationality;level_study;years_prior;mobility_type;host_institution;work_placement;country_work_placement;length_study;length_work;short_duration_reason;study_start_date;work_start_date;ects_study;ects_work;ects_total;sn_supplement;study_grant;work_grant;previous_participation
TR ANKARA03;22;F;TR;1;3;S;F  CASTRES03;;;4.25;0.0;;09-2008;;27.0;0.0;27.0;0.0;2125.0;0.0;N
TR ANKARA07;25;F;TR;2;5;S;F  LYON03;;;3.0;0.0;;09-2008;;30.0;0.0;30.0;0.0;1500.0;0.0;N
TR ANKARA07;21;M;TR;1;2;S;IRLWATERFO01;;;3.5;0.0;;09-2008;;30.0;0.0;30.0;0.0;2100.0;0.0;N
TR ANKARA07;20;M;TR;1;2;S;NL GRONING01;;;5.5;0.0;;01-2009;;35.0;0.0;35.0;0.0;2750.0;0.0;N
TR ANKARA07;23;M;TR;1;3;S;S  VAXJO01;;;5.0;0.0;;01-2009;;30.0;0.0;30.0;0.0;3000.0;0.0;N
TR ANKARA07;22;M;TR;1;2;S;NL MAASTRI01;;;4.5;0.0;;01-2009;;30.0;0.0;30.0;0.0;2250.0;0.0;N
TR ANKARA07;21;F;TR;1;2;S;B  BRUXEL87;;;4.25;0.0;;09-2008;;32.0;0.0;32.0;0.0;2125.0;0.0;N
TR ANKARA07;20;F;TR;1;2;S;P  LISBOA07;;;4.75;0.0;;01-2009;;30.0;0.0;30.0;0.0;1900.0;0.0;N
TR ANKARA07;20;M;TR;1;2;S;D  FRANKFU01;;;6.0;0.0;;09-2008;;23.0;0.0;23.0;0.0;3000.0;0.0;N
TR ANKARA07;21;F;TR;1;2;S;D  MAGDEBU01;;;4.5;0.0;;03-2009;;30.0;0.0;30.0;0.0;2250.0;0.0;N
TR ANKARA07;24;F;TR;1;2;S;B  BRUSSEL05;;;4.5;0.0;;09-2008;;33.0;0.0;33.0;0.0;2250.0;0.0;N
TR ANKARA07;22;F;TR;1;2;S;E  BARCELO15;;;6.0;0.0;;01-2009;;28.0;0.0;28.0;0.0;3000.0;0.0;N
TR ANKARA07;25;M;TR;2;5;S;DK KOBENHA05;;;4.0;0.0;;08-2008;;30.0;0.0;30.0;0.0;2400.0;0.0;N
TR ANKARA07;22;F;TR;1;2;S;NL MAASTRI01;;;4.75;0.0;;01-2009;;30.0;0.0;30.0;0.0;2375.0;0.0;N
TR ANKARA07;25;M;TR;2;5;S;D  PFORZHE01;;;3.25;0.0;;09-2008;;32.0;0.0;32.0;0.0;1625.0;0.0;N
TR ANKARA02;21;M;TR;1;2;S;E  VIGO01;;;0.25;0.0;X;09-2008;;0.0;0.0;0.0;0.0;125.0;0.0;N
TR ANKARA02;24;M;TR;1;4;P;;ZEYBEL TECHNIK;DE;0.0;3.0;;;06-2009;0.0;0.0;0.0;0.0;0.0;3000.0;N
TR ANKARA02;22;M;TR;1;4;S;F  DOUAI10;;;5.75;0.0;;09-2008;;33.0;0.0;33.0;0.0;2875.0;0.0;N
TR ANKARA02;21;F;TR;1;3;P;;DELTA PRINT;DE;0.0;3.0;;;06-2009;0.0;0.0;0.0;0.0;0.0;3000.0;N
TR ANKARA02;23;F;TR;1;2;S;B  LIEGE43;;;4.0;0.0;;09-2008;;32.0;0.0;32.0;0.0;2000.0;0.0;N
TR ANKARA02;23;M;TR;1;4;S;P  BRAGA01;;;6.0;0.0;;09-2008;;25.0;0.0;25.0;0.0;2400.0;0.0;N
TR ANKARA02;22;M;TR;1;2;P;;CONSORTIA;ES;0.0;3.0;;;06-2009;0.0;0.0;0.0;0.0;0.0;3000.0;N
TR ANKARA02;21;F;TR;1;2;P;;THE ROYAL LIVERPOOL AND BROADGREEN UNIVERESTY HOSPITALS;UK;0.0;3.0;;;06-2009;0.0;0.0;0.0;0.0;0.0;3480.0;N
TR ANKARA02;22;M;TR;1;3;P;;LEZZETLI ÇELIK COMPANY;PL;0.0;3.0;;;06-2009;0.0;0.0;0.0;0.0;0.0;1620.0;N
UK BIRMING03;26;M;CZ;1;1;S;I  BRESCIA05;;;5.0;0.0;;02-2009;;0.0;0.0;0.0;0.0;1925.0;0.0;N
UK BIRMING04;35;F;ES;2;1;S;E  BARCELO11;;;4.0;0.0;;09-2008;;25.0;0.0;25.0;0.0;1540.0;0.0;N
UK BELFAST01;26;M;PL;1;2;P;;ERICSSON IRELAND;IE;0.0;12.0;;;06-2008;0.0;0.0;0.0;0.0;0.0;4680.0;N
TR CANAKKA01;21;F;TR;1;2;S;B  KORTRIJ01;;;5.0;0.0;;02-2009;;33.0;0.0;33.0;0.0;2500.0;0.0;N
UK BELFAST01;23;M;UK;1;3;S;S  GOTEBOR01;;;6.0;0.0;;01-2009;;30.0;0.0;30.0;0.0;2310.0;0.0;N
TR CANAKKA01;21;F;TR;1;2;S;SK BRATISL03;;;4.5;0.0;;09-2008;;30.0;0.0;30.0;0.0;1800.0;0.0;N
UK BELFAST01;21;F;UK;1;2;P;;MICROSOFT IRELAND;IE;0.0;12.0;;;07-2008;0.0;0.0;0.0;0.0;0.0;4680.0;N
TR CANAKKA01;25;F;TR;1;3;S;I  VARESE02;;;5.25;0.0;;02-2009;;29.0;0.0;29.0;0.0;2625.0;0.0;N
UK BELFAST01;21;M;UK;1;2;P;;ERICSSON IRELAND;IE;0.0;12.0;;;07-2008;0.0;0.0;0.0;0.0;0.0;4680.0;N
TR CANAKKA01;24;M;TR;1;3;S;LT KAUNAS02;;;4.5;0.0;;02-2009;;30.0;0.0;30.0;0.0;1350.0;0.0;N
UK BELFAST01;22;F;UK;1;1;S;F  DIJON01;;;10.0;0.0;;09-2008;;60.0;0.0;60.0;0.0;3850.0;0.0;N
TR CANAKKA01;25;F;TR;2;5;P;;ARCHIPELAGOS INSTTITUTE OF MARINE AND ENVIROMENTAL RESEARCH;GR;0.0;3.0;;;05-2009;0.0;0.0;0.0;0.0;0.0;2490.0;N
UK BELFAST01;21;M;UK;1;2;P;;SETANTA ASSET MANAGEMENT;IE;0.0;12.0;;;07-2008;0.0;0.0;0.0;0.0;0.0;4680.0;N
TR CANAKKA01;22;M;TR;1;2;S;LT VILNIUS01;;;4.0;0.0;;09-2008;;30.0;0.0;30.0;0.0;1200.0;0.0;N
UK BELFAST01;21;F;UK;1;2;P;;COLLEGE DE LETANG DE LOR AND COLLEGE LES PINS;FR;0.0;7.0;;;07-2008;0.0;0.0;0.0;0.0;0.0;2730.0;N
TR CANAKKA01;20;F;TR;S;1;P;;ASSOCIATION AKADEMIA BG KARDZHALI;BG;0.0;0.5;;;08-2009;0.0;0.0;0.0;0.0;0.0;419.87;N
UK BELFAST01;22;M;UK;1;2;P;;GRAHAM PROJECTS;IE;0.0;12.0;;;07-2008;0.0;0.0;0.0;0.0;0.0;4680.0;N
TR CANAKKA01;26;F;TR;3;8;S;D  BERLIN01;;;5.0;0.0;;04-2009;;21.0;0.0;21.0;0.0;2500.0;0.0;N
UK BELFAST01;22;F;UK;1;2;P;;LYCEE SCHURE;FR;0.0;7.0;;;10-2008;0.0;0.0;0.0;0.0;0.0;2730.0;N
TR BURSA01;23;F;TR;1;2;S;E  VALENCI02;;;4.75;0.0;;09-2008;;38.0;0.0;38.0;0.0;2375.0;0.0;N
UK BELFAST01;21;M;UK;1;2;P;;MICROSOFT IRELAND;IE;0.0;12.0;;;07-2008;0.0;0.0;0.0;0.0;0.0;4680.0;N
TR BURSA01;23;M;TR;1;2;S;D  GIESSEN01;;;5.5;0.0;;09-2008;;28.0;0.0;28.0;0.0;2750.0;0.0;N
UK BELFAST01;21;M;UK;1;2;P;;MICROSOFT IRELAND;IE;0.0;12.0;;;06-2008;0.0;0.0;0.0;0.0;0.0;4680.0;N
TR BURSA01;21;M;TR;1;1;S;D  SIEGEN01;;;5.5;0.0;;10-2008;;36.0;0.0;36.0;0.0;2750.0;0.0;N
UK BELFAST01;21;M;UK;1;2;P;;MICROSOFT IRELAND;IE;0.0;12.0;;;10-2008;0.0;0.0;0.0;0.0;0.0;4680.0;N
TR BURSA01;27;F;TR;3;8;S;D  KOLN01;;;11.5;0.0;;10-2008;;69.0;0.0;69.0;0.0;5750.0;0.0;N
UK BELFAST01;22;M;UK;1;1;S;D  MUNCHEN01;;;10.0;0.0;;10-2008;;60.0;0.0;60.0;0.0;3850.0;0.0;N
TR BURSA01;23;F;TR;1;3;S;SK NITRA02;;;3.75;0.0;;09-2008;;30.0;0.0;30.0;0.0;1500.0;0.0;N
UK BELFAST01;23;F;UK;1;2;P;;IES MARIA RUBIES;ES;0.0;8.0;;;06-2008;0.0;0.0;0.0;0.0;0.0;3120.0;N
TR BURSA01;22;M;TR;1;3;S;CZ LIBEREC01;;;4.0;0.0;;09-2008;;28.0;0.0;28.0;0.0;1600.0;0.0;N
TR ANKARA07;21;M;TR;1;2;S;NL TILBURG01;;;5.25;0.0;;01-2009;;30.0;0.0;30.0;0.0;2625.0;0.0;N
TR ANKARA07;22;F;TR;1;3;S;E  MADRID04;;;8.25;0.0;;09-2008;;64.0;0.0;64.0;0.0;4125.0;0.0;N
TR ANKARA07;21;M;TR;1;2;S;D  MANNHEI01;;;3.5;0.0;;09-2008;;28.0;0.0;28.0;0.0;1750.0;0.0;N
TR ANKARA07;22;M;TR;1;2;S;SF TAMPERE02;;;5.75;0.0;;08-2008;;31.0;0.0;31.0;0.0;3450.0;0.0;N
TR ANKARA07;22;M;TR;1;2;S;D  KONSTAN01;;;4.0;0.0;;04-2009;;30.0;0.0;30.0;0.0;2000.0;0.0;N
TR ANKARA07;22;M;TR;1;2;S;NL GRONING01;;;4.0;0.0;;02-2009;;35.0;0.0;35.0;0.0;2000.0;0.0;N
TR ISTANBU01;28;F;TR;2;2;S;G  KALLITH02;;;4.75;0.0;;10-2008;;30.0;0.0;30.0;0.0;1900.0;0.0;N
UK CARDIFF01;21;F;UK;1;2;S;I  VENEZIA01;;;3.5;0.0;;02-2009;;0.0;0.0;0.0;0.0;1347.5;0.0;N
UK BELFAST01;21;F;UK;1;1;S;DK KOBENHA01;;;5.0;0.0;;02-2009;;30.0;0.0;30.0;0.0;1925.0;0.0;N
TR BURSA01;22;F;TR;1;3;S;DK ROSKILD04;;;4.75;0.0;;09-2008;;29.0;0.0;29.0;0.0;2850.0;0.0;N
TR DENIZLI01;21;M;TR;1;2;S;DK RISSKOV06;;;4.25;0.0;;02-2009;;30.0;0.0;30.0;0.0;2550.0;0.0;N
TR DENIZLI01;22;M;TR;1;4;P;;SAGROSS COMPUTER;DE;0.0;3.0;;;06-2009;0.0;3.0;3.0;0.0;0.0;3000.0;N
TR DENIZLI01;22;F;TR;1;3;S;E  VALENCI02;;;9.5;0.0;;09-2008;;75.0;0.0;75.0;0.0;4750.0;0.0;N
TR DENIZLI01;23;M;TR;1;3;S;I  ENNA01;;;5.25;0.0;;09-2008;;35.0;0.0;35.0;0.0;2625.0;0.0;N
TR DENIZLI01;23;M;TR;1;3;S;D  REGENSB02;;;11.0;0.0;;09-2008;;52.0;0.0;52.0;0.0;5500.0;0.0;N
TR DENIZLI01;23;F;TR;1;3;S;CZ LIBEREC01;;;9.75;0.0;;09-2008;;65.0;0.0;65.0;0.0;3900.0;0.0;N
TR DENIZLI01;22;F;TR;1;3;S;I  LECCE01;;;10.75;0.0;;09-2008;;63.0;0.0;63.0;0.0;5375.0;0.0;N
TR DENIZLI01;21;F;TR;1;3;P;;HOCHSCHULE BIBERACH;DE;0.0;3.0;;;07-2009;0.0;3.0;3.0;0.0;0.0;3000.0;N
TR DENIZLI01;23;F;TR;1;3;S;DK ODENSE01;;;5.0;0.0;;09-2008;;30.0;0.0;30.0;0.0;3000.0;0.0;N
TR DENIZLI01;22;F;TR;1;2;S;SF HELSINK01;;;9.25;0.0;;08-2008;;69.0;0.0;69.0;0.0;5550.0;0.0;N
TR DENIZLI01;24;M;TR;1;3;S;I  SIENA01;;;4.25;0.0;;10-2008;;60.0;0.0;60.0;0.0;2125.0;0.0;N
TR DENIZLI01;23;F;TR;1;4;S;I  SALERNO01;;;4.0;0.0;;09-2008;;36.0;0.0;36.0;0.0;2000.0;0.0;N
TR DENIZLI01;27;M;TR;1;3;S;I  LECCE01;;;10.25;0.0;;09-2008;;63.0;0.0;63.0;0.0;5125.0;0.0;N
TR DENIZLI01;23;M;TR;1;4;S;DK ODENSE01;;;12.0;0.0;;09-2008;;59.0;0.0;59.0;0.0;7200.0;0.0;N
TR DENIZLI01;22;F;TR;1;3;S;D  SIEGEN01;;;12.0;0.0;;09-2008;;66.0;0.0;66.0;0.0;6000.0;0.0;N
TR DENIZLI01;22;M;TR;1;2;S;CZ PLZEN01;;;9.5;0.0;;09-2008;;68.0;0.0;68.0;0.0;3800.0;0.0;N
TR DENIZLI01;21;F;TR;1;2;S;CZ PARDUB01;;;4.75;0.0;;10-2008;;31.0;0.0;31.0;0.0;1900.0;0.0;N
TR DENIZLI01;22;F;TR;1;3;S;I  VENEZIA01;;;4.5;0.0;;09-2008;;54.0;0.0;54.0;0.0;2250.0;0.0;N
TR CANAKKA01;24;M;TR;2;5;S;G  THESSAL01;;;4.0;0.0;;02-2009;;7.0;0.0;7.0;0.0;1600.0;0.0;N
TR CANAKKA01;25;F;TR;2;4;S;G  THESSAL01;;;4.0;0.0;;10-2008;;8.0;0.0;8.0;0.0;1600.0;0.0;N
TR CANAKKA01;25;M;TR;1;2;S;LT VILNIUS01;;;4.25;0.0;;02-2009;;30.0;0.0;30.0;0.0;1275.0;0.0;N
TR CANAKKA01;23;M;TR;1;3;S;CZ OPAVA01;;;4.25;0.0;;02-2009;;30.0;0.0;30.0;0.0;1700.0;0.0;N
TR ESKISEH01;23;F;TR;1;3;S;D  BIELEFE02;;;5.0;0.0;;03-2009;;29.0;0.0;29.0;0.0;2500.0;0.0;N
TR ESKISEH01;25;F;TR;2;1;S;I  FOGGIA03;;;6.25;0.0;;09-2008;;28.0;0.0;28.0;0.0;3125.0;0.0;N
TR ESKISEH01;21;M;TR;1;3;S;D  KASSEL01;;;4.75;0.0;;04-2009;;32.0;0.0;32.0;0.0;2375.0;0.0;N
TR ESKISEH01;23;F;TR;1;3;S;HU SZFVAR01;;;3.75;0.0;;09-2008;;31.0;0.0;31.0;0.0;1125.0;0.0;N
TR ESKISEH01;21;M;TR;1;2;S;B  ANTWERP58;;;5.5;0.0;;08-2008;;30.0;0.0;30.0;0.0;2750.0;0.0;N
TR ESKISEH01;21;F;TR;1;2;P;;ELRING KLINGER AG;DE;0.0;3.0;;;07-2009;0.0;20.0;20.0;0.0;0.0;3000.0;N
TR ESKISEH01;22;F;TR;1;2;S;SI LJUBLJA01;;;3.75;0.0;;09-2008;;30.0;0.0;30.0;0.0;1500.0;0.0;N
TR ESKISEH01;26;M;TR;1;2;P;;MULTIMATCH UITZENDBUREAU;NL;0.0;3.0;;;07-2009;0.0;20.0;20.0;0.0;0.0;3000.0;N
TR ESKISEH01;31;F;TR;1;4;P;;UNIVERSITA DEGLI STUDI DI MILANO;IT;0.0;3.0;;;09-2008;0.0;20.0;20.0;0.0;0.0;3000.0;S
TR ESKISEH01;23;F;TR;2;1;S;I  MILANO02;;;5.25;0.0;;03-2009;;27.0;0.0;27.0;0.0;2625.0;0.0;N
TR ANKARA04;24;F;TR;1;3;S;D  DORTMUN01;;;5.75;0.0;;03-2009;;29.0;0.0;29.0;0.0;2875.0;0.0;N
TR ANKARA04;23;F;TR;1;3;S;F  PARIS110;;;3.75;0.0;;10-2008;;12.0;0.0;12.0;0.0;1875.0;0.0;N
TR ANKARA04;21;M;TR;1;3;P;;SIEMENS AG;AT;0.0;3.0;;;07-2009;0.0;4.0;4.0;0.0;0.0;3000.0;N
TR ANKARA04;22;M;TR;1;2;S;NL GRONING01;;;5.25;0.0;;02-2009;;20.0;0.0;20.0;0.0;2625.0;0.0;N
TR ANKARA04;21;M;TR;1;2;S;D  REGENSB01;;;5.0;0.0;;03-2009;;30.0;0.0;30.0;0.0;2500.0;0.0;N
TR ANKARA04;21;F;TR;1;2;S;D  KOLN01;;;5.5;0.0;;09-2008;;32.0;0.0;32.0;0.0;2750.0;0.0;N
TR ANKARA07;22;M;TR;1;2;S;HU BUDAPES41;;;4.75;0.0;;02-2009;;36.0;0.0;36.0;0.0;1425.0;0.0;N
TR ANKARA07;20;F;TR;1;2;S;SF TAMPERE02;;;5.5;0.0;;08-2008;;24.0;0.0;24.0;0.0;3300.0;0.0;N
TR BURSA01;22;F;TR;1;3;S;PL WLOCLAW01;;;5.0;0.0;;09-2008;;41.0;0.0;41.0;0.0;1500.0;0.0;N
UK BELFAST01;24;F;UK;1;3;S;D  BERLIN13;;;4.0;0.0;;01-2009;;30.0;0.0;30.0;0.0;1540.0;0.0;N
TR BURSA01;22;M;TR;1;4;S;D  SIEGEN01;;;4.75;0.0;;03-2009;;30.0;0.0;30.0;0.0;2375.0;0.0;N
UK BELFAST01;22;F;UK;1;2;P;;LYCEE MAX LINDER LIBOURNE;FR;0.0;7.0;;;07-2008;0.0;0.0;0.0;0.0;0.0;2730.0;N
TR BURSA01;22;F;TR;1;2;S;P  PORTO05;;;5.0;0.0;;09-2008;;30.0;0.0;30.0;0.0;2000.0;0.0;N
TR ANKARA04;25;F;TR;2;1;S;D  WEIMAR01;;;5.0;0.0;;03-2009;;23.0;0.0;23.0;0.0;2500.0;0.0;N
TR ANKARA04;23;F;TR;1;3;S;D  BERLIN13;;;11.5;0.0;;09-2008;;32.0;0.0;32.0;0.0;5750.0;0.0;N
TR ANKARA04;22;F;TR;1;2;S;D  REGENSB01;;;5.5;0.0;;09-2008;;39.0;0.0;39.0;0.0;2750.0;0.0;N
TR ANKARA04;23;F;TR;1;2;S;D  STUTTGA01;;;6.75;0.0;;03-2009;;28.0;0.0;28.0;0.0;3375.0;0.0;N
TR ANKARA04;24;F;TR;1;4;S;I  BARI05;;;10.0;0.0;;09-2008;;62.0;0.0;62.0;0.0;5000.0;0.0;N
TR ANKARA04;22;F;TR;1;2;S;UK KEELE01;;;4.0;0.0;;09-2008;;30.0;0.0;30.0;0.0;2400.0;0.0;N
TR ANKARA04;22;M;TR;1;3;S;NL DELFT01;;;5.0;0.0;;02-2009;;22.0;0.0;22.0;0.0;2500.0;0.0;N
TR ANKARA04;20;F;TR;1;3;P;;UTRECHT UNIVERSITY MEDICAL CENTER;NL;0.0;3.0;;;06-2009;0.0;2.0;2.0;0.0;0.0;3000.0;N
TR ANKARA04;33;F;TR;3;8;S;B  GENT01;;;5.25;0.0;;02-2009;;20.0;0.0;20.0;0.0;2625.0;0.0;N
TR ANKARA04;26;F;TR;2;2;S;NL EINDHOV17;;;6.0;0.0;;08-2008;;20.0;0.0;20.0;0.0;3000.0;0.0;N
TR ANKARA04;23;M;TR;1;3;S;NL WAGENIN01;;;4.5;0.0;;02-2009;;29.0;0.0;29.0;0.0;2250.0;0.0;N
TR ANKARA04;25;M;TR;2;7;S;DK KOBENHA01;;;4.5;0.0;;02-2009;;23.0;0.0;23.0;0.0;2700.0;0.0;N
TR ANKARA04;23;F;TR;1;2;S;D  WEIMAR01;;;5.0;0.0;;03-2009;;25.0;0.0;25.0;0.0;2500.0;0.0;N
TR ANKARA04;22;M;TR;1;3;S;S  VAXJO01;;;9.75;0.0;;08-2008;;60.0;0.0;60.0;0.0;5850.0;0.0;N
TR ANKARA04;22;M;TR;1;2;S;S  LULEA01;;;9.75;0.0;;08-2008;;68.0;0.0;68.0;0.0;5850.0;0.0;N
TR ANKARA04;22;F;TR;1;3;P;;MAX PLANCK INSTITUTE FOR BIOPHYSICAL CHEMISTRY;DE;0.0;3.0;;;06-2008;0.0;1.0;1.0;0.0;0.0;3000.0;N
TR ANKARA04;24;M;TR;1;3;S;EE TALLINN02;;;4.0;0.0;;09-2008;;27.0;0.0;27.0;0.0;1200.0;0.0;N
TR ANKARA04;23;F;IT;1;4;S;I  MILANO02;;;6.0;0.0;;03-2009;;30.0;0.0;30.0;0.0;3000.0;0.0;N
UK ABERDEE01;22;M;UK;1;3;S;E  BARCELO03;;;4.0;0.0;;02-2009;;30.0;0.0;30.0;0.0;1540.0;0.0;N
UK ABERDEE01;23;F;SE;1;2;S;F  METZ01;;;4.5;0.0;;09-2008;;30.0;0.0;30.0;0.0;1732.5;0.0;N
UK ABERDEE01;24;F;PL;1;2;S;D  KARLSRU02;;;5.0;0.0;;03-2009;;30.0;0.0;30.0;0.0;1925.0;0.0;N
UK ABERDEE01;24;F;PL;1;2;S;B  BRUXEL04;;;4.5;0.0;;09-2008;;30.0;0.0;30.0;0.0;1732.5;0.0;N
