home_institution;age;gender;nationality;level_study;years_prior;mobility_type;host_institution;work_placement;country_work_placement;length_study;length_work;short_duration_reason;study_start_date;work_start_date;ects_study;ects_work;ects_total;sn_supplement;study_grant;work_grant;previous_participation
NL UTRECHT01;21;F;NL;1;2;S;E  GRANADA01;;;5.0;0.0;;02-2012;;30.0;0.0;30.0;0.0;1100.0;0.0;N
NL UTRECHT01;20;M;NL;1;3;S;N  BERGEN01;;;4.0;0.0;;08-2011;;35.0;0.0;35.0;0.0;880.0;0.0;N
NL UTRECHT01;19;F;NL;1;2;S;I  ROMA03;;;5.0;0.0;;02-2012;;64.0;0.0;64.0;0.0;1100.0;0.0;N
NL UTRECHT01;23;M;NL;2;4;S;UK YORK01;;;3.0;0.0;;10-2011;;20.0;0.0;20.0;0.0;660.0;0.0;N
NL UTRECHT01;21;F;NL;1;4;S;UK SHEFFIE01;;;5.0;0.0;;09-2011;;30.0;0.0;30.0;0.0;1100.0;0.0;N
NL UTRECHT01;22;F;NL;2;4;S;A  GRAZ01;;;4.0;0.0;;03-2012;;33.0;0.0;33.0;0.0;880.0;0.0;N
NL UTRECHT01;21;F;NL;1;2;S;F  PARIS010;;;9.0;0.0;;09-2011;;37.0;0.0;37.0;0.0;1980.0;0.0;N
NL UTRECHT01;22;F;NL;1;2;S;UK BELFAST01;;;4.0;0.0;;09-2011;;30.0;0.0;30.0;0.0;880.0;0.0;N
NL UTRECHT01;37;F;NL;1;3;S;P  COIMBRA01;;;5.0;0.0;;02-2012;;30.0;0.0;30.0;0.0;1100.0;0.0;N
LT VILNIUS01;21;F;LT;1;2;S;F  TOULOUS02;;;9.5;0.0;;09-2011;;60.0;0.0;60.0;0.0;3025.0;0.0;N
LT VILNIUS01;21;F;LT;1;2;S;F  VERSAIL11;;;4.0;0.0;;09-2011;;30.0;0.0;30.0;0.0;0.0;0.0;N
LT VILNIUS01;20;F;LT;1;3;S;F  VERSAIL11;;;3.5;0.0;;01-2012;;30.0;0.0;30.0;0.0;1925.0;0.0;N
LT VILNIUS01;21;F;LT;1;2;S;G  ATHINE04;;;5.0;0.0;;09-2011;;30.0;0.0;30.0;0.0;2250.0;0.0;N
LT VILNIUS01;21;F;LT;1;2;S;G  ATHINE04;;;9.75;0.0;;08-2011;;60.0;0.0;60.0;0.0;4162.5;0.0;N
LT VILNIUS01;21;M;LT;1;2;S;G  ATHINE04;;;5.25;0.0;;09-2011;;30.0;0.0;30.0;0.0;2362.5;0.0;N
LT VILNIUS01;21;F;LT;1;2;S;G  THESSAL01;;;4.25;0.0;;10-2011;;30.0;0.0;30.0;0.0;1912.5;0.0;N
LT VILNIUS01;20;F;LT;1;2;S;G  THESSAL01;;;4.25;0.0;;10-2011;;30.0;0.0;30.0;0.0;1912.5;0.0;N
LT VILNIUS01;25;M;LT;2;2;S;G  THESSAL01;;;3.0;0.0;;02-2012;;30.0;0.0;30.0;0.0;1350.0;0.0;N
LT VILNIUS01;21;F;LT;1;3;S;HU BUDAPES12;;;5.0;0.0;;02-2012;;30.0;0.0;30.0;0.0;1400.0;0.0;N
LT VILNIUS01;21;F;LT;1;3;S;HU BUDAPES12;;;5.0;0.0;;02-2012;;30.0;0.0;30.0;0.0;1400.0;0.0;N
LT VILNIUS01;21;M;LT;1;3;S;HU BUDAPES12;;;5.0;0.0;;02-2012;;30.0;0.0;30.0;0.0;1400.0;0.0;N
LT VILNIUS01;21;F;LT;1;3;S;HU BUDAPES01;;;5.0;0.0;;02-2012;;30.0;0.0;30.0;0.0;1400.0;0.0;N
LT VILNIUS01;21;F;LT;1;3;S;HU BUDAPES01;;;5.0;0.0;;02-2012;;30.0;0.0;30.0;0.0;1400.0;0.0;N
LT VILNIUS01;22;F;LT;1;4;S;HU BUDAPES01;;;4.25;0.0;;02-2012;;30.0;0.0;30.0;0.0;1400.0;0.0;N
LT VILNIUS01;22;F;LT;1;4;S;HU BUDAPES01;;;4.25;0.0;;02-2012;;30.0;0.0;30.0;0.0;1400.0;0.0;N
LT VILNIUS01;21;F;LT;1;3;S;HU GYOR01;;;3.5;0.0;;09-2011;;30.0;0.0;30.0;0.0;1225.0;0.0;N
LT VILNIUS01;23;F;LT;1;3;S;HU GYOR01;;;5.0;0.0;;09-2011;;30.0;0.0;30.0;0.0;1750.0;0.0;N
LT VILNIUS01;23;F;LT;1;4;S;HU PECS01;;;4.25;0.0;;02-2012;;30.0;0.0;30.0;0.0;1487.5;0.0;N
I  PALERMO01;23;M;IT;1;4;S;E  VALENCI01;;;6.0;0.0;;09-2011;;18.0;0.0;18.0;0.0;1380.0;0.0;N
UK LONDON134;20;M;IT;1;2;S;E  MADRID04;;;4.5;0.0;;01-2012;;15.0;0.0;15.0;0.0;1674.0;0.0;N
UK LONDON134;23;M;DE;1;2;S;F  PARIS258;;;3.0;0.0;;09-2011;;15.0;0.0;15.0;0.0;1116.0;0.0;N
UK GLASGOW08;20;F;UK;1;2;S;D  BERLIN14;;;10.0;0.0;;09-2011;;60.0;0.0;60.0;0.0;3720.0;0.0;N
UK GLASGOW08;20;F;UK;1;2;S;NL ROTTERD01;;;4.25;0.0;;01-2012;;30.0;0.0;30.0;0.0;1581.0;0.0;N
RO TIMISOA04;23;M;RO;2;4;S;F  BREST09;;;9.0;0.0;;09-2011;;60.0;0.0;60.0;0.0;4500.0;0.0;N
RO TIMISOA04;23;F;RO;2;4;S;F  BREST09;;;9.0;0.0;;09-2011;;60.0;0.0;60.0;0.0;4500.0;0.0;N
RO TIMISOA04;23;M;RO;2;4;S;NL AMSTERD01;;;9.5;0.0;;10-2011;;48.0;0.0;48.0;0.0;4750.0;0.0;P
RO TIMISOA04;23;M;RO;2;4;S;NL NIJMEGE01;;;11.0;0.0;;08-2011;;62.0;0.0;62.0;0.0;5500.0;0.0;N
RO TIMISOA04;23;F;RO;2;4;S;D  KONSTAN02;;;10.0;0.0;;09-2011;;59.0;0.0;59.0;0.0;4000.0;0.0;N
RO TIMISOA04;23;F;RO;2;4;S;D  KONSTAN02;;;10.0;0.0;;09-2011;;34.0;0.0;34.0;0.0;4000.0;0.0;N
RO TIMISOA04;25;M;RO;2;4;S;F  BREST09;;;10.0;0.0;;09-2011;;60.0;0.0;60.0;0.0;5000.0;0.0;N
RO TIMISOA04;24;M;HU;2;5;S;F  ARRAS12;;;10.25;0.0;;09-2011;;60.0;0.0;60.0;0.0;5125.0;0.0;N
RO TIMISOA04;24;M;RO;2;5;S;F  ARRAS12;;;10.25;0.0;;09-2011;;60.0;0.0;60.0;0.0;5125.0;0.0;N
RO TIMISOA04;23;F;RO;1;4;S;I  TRENTO01;;;11.5;0.0;;09-2011;;60.0;0.0;60.0;0.0;5760.0;0.0;P
RO TIMISOA04;23;F;RO;1;4;S;UK NOTTING02;;;8.25;0.0;;10-2011;;66.0;0.0;66.0;0.0;4535.0;0.0;N
RO TIMISOA04;24;F;RO;1;5;S;UK NOTTING02;;;7.5;0.0;;10-2011;;45.0;0.0;45.0;0.0;4125.0;0.0;N
RO TIMISOA04;24;F;RO;1;5;S;UK NOTTING02;;;5.5;0.0;;10-2011;;50.0;0.0;50.0;0.0;3025.0;0.0;N
RO TIMISOA04;24;F;;1;3;S;F  RENNES01;;;4.5;0.0;;01-2012;;30.0;0.0;30.0;0.0;2250.0;0.0;N
RO TIMISOA04;23;F;RO;1;4;S;B  LOUVAIN01;;;5.0;0.0;;01-2012;;30.0;0.0;30.0;0.0;2000.0;0.0;P
RO TIMISOA04;23;F;RO;1;4;S;B  LOUVAIN01;;;5.0;0.0;;01-2012;;30.0;0.0;30.0;0.0;2000.0;0.0;N
RO TIMISOA04;23;F;RO;2;4;S;NL AMSTERD01;;;5.5;0.0;;01-2012;;27.0;0.0;27.0;0.0;2750.0;0.0;N
RO TIMISOA04;20;F;RO;1;1;S;B  LIEGE38;;;4.5;0.0;;01-2012;;27.0;0.0;27.0;0.0;1800.0;0.0;N
RO TIMISOA04;22;M;RO;1;3;S;E  SEVILLA01;;;5.0;0.0;;02-2012;;35.0;0.0;35.0;0.0;2000.0;0.0;N
RO TIMISOA04;22;F;RO;1;4;S;E  SEVILLA01;;;5.0;0.0;;02-2012;;31.0;0.0;31.0;0.0;2000.0;0.0;N
RO TIMISOA04;23;F;RO;1;4;S;E  SEVILLA01;;;5.0;0.0;;02-2012;;31.0;0.0;31.0;0.0;2000.0;0.0;N
RO TIMISOA04;23;F;RO;1;4;S;E  SEVILLA01;;;5.0;0.0;;02-2012;;42.0;0.0;42.0;0.0;2000.0;0.0;N
RO TIMISOA04;21;F;RO;1;2;S;P  PORTO02;;;5.0;0.0;;02-2012;;30.0;0.0;30.0;0.0;2400.0;0.0;N
RO TIMISOA04;23;M;;1;5;S;I  FERRARA01;;;4.75;0.0;;01-2012;;30.0;0.0;30.0;0.0;2375.0;0.0;N
RO TIMISOA04;22;F;RO;1;5;S;I  FERRARA01;;;5.0;0.0;;02-2012;;31.0;0.0;31.0;0.0;2500.0;0.0;N
RO TIMISOA04;23;M;RO;1;5;S;I  SALERNO01;;;4.75;0.0;;03-2012;;33.0;0.0;33.0;0.0;2375.0;0.0;N
RO TIMISOA04;23;F;RO;1;4;S;I  ROMA01;;;5.25;0.0;;02-2012;;38.0;0.0;38.0;0.0;2625.0;0.0;N
RO TIMISOA04;23;F;RO;1;4;S;I  PALERMO01;;;4.5;0.0;;02-2012;;34.0;0.0;34.0;0.0;2250.0;0.0;N
RO TIMISOA04;23;F;RO;1;4;S;I  PALERMO01;;;4.5;0.0;;02-2012;;34.0;0.0;34.0;0.0;2250.0;0.0;N
RO TIMISOA04;23;F;RO;1;4;S;I  PALERMO01;;;4.5;0.0;;02-2012;;34.0;0.0;34.0;0.0;2250.0;0.0;N
RO TIMISOA04;22;F;RO;1;3;S;I  ROMA01;;;4.75;0.0;;03-2012;;46.0;0.0;46.0;0.0;2375.0;0.0;N
RO TIMISOA04;22;F;RO;1;3;S;I  ROMA01;;;4.75;0.0;;03-2012;;46.0;0.0;46.0;0.0;2375.0;0.0;N
RO TIMISOA04;22;M;RO;1;3;S;HU BUDAPES02;;;3.0;0.0;;03-2012;;22.0;0.0;22.0;0.0;1110.0;0.0;N
RO TIMISOA04;23;M;RO;1;4;S;I  NAPOLI01;;;5.0;0.0;;02-2012;;27.0;0.0;27.0;0.0;2500.0;0.0;N
RO TIMISOA04;23;M;RO;1;4;S;I  NAPOLI01;;;5.0;0.0;;02-2012;;27.0;0.0;27.0;0.0;2500.0;0.0;N
UK LONDON134;21;F;;1;2;S;F  PARIS213;;;3.5;0.0;;08-2011;;15.0;0.0;15.0;0.0;1302.0;0.0;N
UK LONDON134;21;F;;1;2;S;E  BARCELO01;;;3.5;0.0;;02-2012;;15.0;0.0;15.0;0.0;1302.0;0.0;N
UK LONDON134;24;F;DK;1;2;S;E  CADIZ01;;;4.75;0.0;;09-2011;;15.0;0.0;15.0;0.0;1767.0;0.0;N
UK LONDON134;20;F;UK;1;2;S;E  MADRID04;;;4.25;0.0;;01-2012;;15.0;0.0;15.0;0.0;1581.0;0.0;N
UK LONDON134;21;F;HR;1;2;S;E  MADRID12;;;4.0;0.0;;02-2012;;15.0;0.0;15.0;0.0;1488.0;0.0;N
UK LONDON134;20;M;UK;1;2;S;E  BARCELO15;;;2.75;0.0;T;01-2012;;15.0;0.0;15.0;0.0;1023.0;0.0;N
UK LONDON134;22;F;DE;1;2;S;F  NICE01;;;4.75;0.0;;01-2012;;15.0;0.0;15.0;0.0;1767.0;0.0;N
UK LONDON134;23;M;DE;1;2;S;E  BILBAO02;;;3.75;0.0;;08-2011;;15.0;0.0;15.0;0.0;1395.0;0.0;N
UK LONDON134;20;F;;1;2;S;D  EICHSTA01;;;9.25;0.0;;10-2011;;15.0;0.0;15.0;0.0;3441.0;0.0;N
UK LONDON134;19;F;BG;1;2;S;A  LINZ01;;;4.5;0.0;;02-2012;;15.0;0.0;15.0;0.0;1674.0;0.0;N
UK LONDON134;20;M;FR;1;2;S;E  MADRID04;;;4.5;0.0;;01-2012;;15.0;0.0;15.0;0.0;1674.0;0.0;N
UK LONDON134;23;F;FR;1;2;S;B  BRUXEL04;;;4.5;0.0;;01-2012;;15.0;0.0;15.0;0.0;1674.0;0.0;N
UK LONDON134;22;M;CH;1;2;S;F  PARIS213;;;4.5;0.0;;02-2012;;15.0;0.0;15.0;0.0;1674.0;0.0;N
UK LONDON134;19;F;AT;1;2;S;F  PARIS256;;;3.75;0.0;;01-2012;;15.0;0.0;15.0;0.0;1395.0;0.0;N
UK LONDON134;20;F;;1;2;S;I  BOLOGNA01;;;4.25;0.0;;02-2012;;15.0;0.0;15.0;0.0;1581.0;0.0;N
UK LONDON134;22;F;FR;1;2;S;I  PAVIA01;;;4.75;0.0;;09-2011;;15.0;0.0;15.0;0.0;1767.0;0.0;N
UK LONDON134;22;F;FR;1;2;P;;HARRIS INTERACTIVE;FR;0.0;5.0;;;04-2012;0.0;15.0;15.0;0.0;0.0;1860.0;N
UK LONDON134;20;M;;1;2;S;E  MADRID03;;;4.75;0.0;;09-2011;;15.0;0.0;15.0;0.0;1767.0;0.0;N
UK LONDON134;20;M;;1;2;S;E  MADRID04;;;3.25;0.0;;01-2012;;15.0;0.0;15.0;0.0;1209.0;0.0;N
UK LONDON134;20;F;RO;1;2;S;A  LINZ01;;;4.5;0.0;;02-2012;;15.0;0.0;15.0;0.0;1674.0;0.0;N
UK LONDON134;21;F;IT;1;2;S;E  MADRID28;;;4.25;0.0;;09-2011;;15.0;0.0;15.0;0.0;1581.0;0.0;N
UK LONDON134;27;F;;1;2;S;F  PARIS104;;;3.25;0.0;;09-2011;;15.0;0.0;15.0;0.0;1209.0;0.0;N
UK LONDON134;27;F;;1;2;S;B  BRUXEL04;;;5.5;0.0;;01-2012;;15.0;0.0;15.0;0.0;2046.0;0.0;N
UK LONDON134;27;M;DE;1;2;S;E  BARCELO15;;;3.0;0.0;T;01-2012;;15.0;0.0;15.0;0.0;1116.0;0.0;N
UK HATFIEL01;20;F;UK;1;2;S;F  LYON03;;;9.25;0.0;;08-2011;;60.0;0.0;60.0;0.0;3941.0;0.0;N
UK HATFIEL01;20;M;UK;1;2;P;;DENSO AUTOMOTIVE GMBH;DE;0.0;12.0;;;08-2011;0.0;0.0;0.0;0.0;0.0;4464.0;N
UK HATFIEL01;20;M;UK;1;2;S;D  BREMEN04;;;10.25;0.0;;09-2011;;60.0;0.0;60.0;0.0;4313.0;0.0;N
UK HATFIEL01;21;M;UK;1;2;S;E  VALLADO01;;;9.5;0.0;;09-2011;;60.0;0.0;60.0;0.0;3534.0;0.0;N
UK HATFIEL01;21;F;FR;1;2;P;;SO JEANS;FR;0.0;4.0;;;03-2012;0.0;0.0;0.0;0.0;0.0;1488.0;N
UK HATFIEL01;25;F;PL;1;2;S;E  VALENCI01;;;9.25;0.0;;09-2011;;60.0;0.0;60.0;0.0;3441.0;0.0;N
UK HATFIEL01;21;M;UK;1;2;S;D  BERLIN06;;;10.25;0.0;;09-2011;;60.0;0.0;60.0;0.0;3813.0;0.0;N
UK HATFIEL01;25;F;UK;1;2;S;NL AMSTERD05;;;3.75;0.0;;08-2011;;30.0;0.0;30.0;0.0;1895.0;0.0;N
UK HATFIEL01;25;F;UK;1;2;P;;NIKE GOLF;NL;0.0;5.75;;;01-2012;0.0;0.0;0.0;0.0;0.0;2139.0;N
UK HATFIEL01;22;F;UK;1;2;S;F  POITIER07;;;8.5;0.0;;08-2011;;60.0;0.0;60.0;0.0;3162.0;0.0;N
NL UTRECHT24;22;F;NL;1;2;S;UK CANTERB03;;;3.0;0.0;;09-2011;;30.0;0.0;30.0;0.0;660.0;0.0;N
NL UTRECHT24;23;F;NL;1;3;S;UK SHEFFIE02;;;5.0;0.0;;09-2011;;30.0;0.0;30.0;0.0;1100.0;0.0;N
NL UTRECHT24;22;M;NL;1;2;S;B  BRUXEL82;;;4.0;0.0;;09-2011;;10.0;0.0;10.0;0.0;880.0;0.0;N
NL UTRECHT24;19;F;NL;1;2;S;DK KOBENHA57;;;5.0;0.0;;08-2011;;30.0;0.0;30.0;0.0;1100.0;0.0;N
NL UTRECHT24;22;M;NL;1;2;S;I  MILANO03;;;6.0;0.0;;08-2011;;9.0;0.0;9.0;0.0;1320.0;0.0;N
