home_institution;age;gender;nationality;level_study;years_prior;mobility_type;host_institution;work_placement;country_work_placement;length_study;length_work;short_duration_reason;study_start_date;work_start_date;ects_study;ects_work;ects_total;sn_supplement;study_grant;work_grant;previous_participation
I  ROMA01;21;F;IT;3;2;S;F  MONTPEL01;;;9.0;0.0;;09-2009;;18.0;0.0;18.0;0.0;2070.0;0;N
I  ROMA01;27;M;IT;2;3;S;D  FRANKFU04;;;6.0;0.0;;09-2009;;21.0;0.0;21.0;0.0;1380.0;0;N
I  ROMA01;25;M;IT;2;5;S;RO TIMISOA02;;;12.0;0.0;;10-2009;;55.0;0.0;55.0;0.0;690.0;0;N
I  ROMA01;24;M;IT;2;2;S;DK ALBORG01;;;6.0;0.0;;01-2010;;0.0;0.0;0.0;0.0;1380.0;0;N
I  ROMA01;21;M;IT;1;2;S;LUXLUX-VIL01;;;5.0;0.0;;09-2009;;20.0;0.0;20.0;0.0;1150.0;0;N
I  ROMA01;26;F;IT;2;2;S;E  BARCELO02;;;9.0;0.0;;09-2009;;53.0;0.0;53.0;0.0;2070.0;0;N
P  COIMBRA02;22;M;PT;1;4;S;CZ BRNO01;;;5.0;0.0;;09-2009;;30.0;0.0;30.0;0.0;1330.0;0;N
P  LISBOA12;22;M;PT;1;4;S;I  MILANO02;;;9.0;0.0;;10-2009;;32.0;0.0;32.0;0.0;3157.0;0;N
P  LISBOA12;23;F;PT;1;5;S;I  MILANO02;;;9.0;0.0;;10-2009;;42.0;0.0;42.0;0.0;3157.0;0;N
PL LUBLIN02;25;M;PL;2;4;S;E  MURCIA01;;;5.25;0.0;;01-2010;;27.0;0.0;27.0;0.0;2100.0;0;N
PL LUBLIN02;25;F;PL;1;2;P;;OBEC MNISEK NAD POPRADOM;SK;0.0;3.0;;;03-2010;0.0;0.0;0.0;0.0;0.0;790;S
PL LUBLIN02;25;F;PL;2;4;S;I  ROMA04;;;5.5;0.0;;02-2010;;21.0;0.0;21.0;0.0;2200.0;0;N
PL LUBLIN02;25;F;PL;2;4;S;E  MADRID01;;;5.0;0.0;;02-2010;;30.0;0.0;30.0;0.0;1855.0;0;N
PL LUBLIN02;25;F;PL;2;4;P;;EVERIS;ES;0.0;3.0;;;07-2010;0.0;0.0;0.0;0.0;0.0;1290;S
PL LUBLIN02;25;M;PL;1;2;S;D  CHEMNIT01;;;5.0;0.0;;04-2010;;30.0;0.0;30.0;0.0;1855.0;0;N
PL LUBLIN02;25;M;PL;2;4;S;CZ PRAHA07;;;3.25;0.0;;02-2010;;21.0;0.0;21.0;0.0;1137.0;0;N
PL LUBLIN02;25;M;PL;2;4;S;HU BUDAPES12;;;4.5;0.0;;02-2010;;23.0;0.0;23.0;0.0;1550.0;0;N
PL LODZ02;25;F;PL;1;2;S;B  GENT01;;;5.5;0.0;;08-2009;;30.0;0.0;30.0;0.0;2120.0;0;N
PL LODZ02;25;F;PL;2;3;P;;                      MAX-PLANCK-INSTITUT;DE;0.0;3.0;;;07-2010;0.0;20.0;20.0;0.0;0.0;1050;N
PL LODZ02;25;M;PL;1;2;S;A  WIEN02;;;10.0;0.0;;09-2009;;61.0;0.0;61.0;0.0;4000.0;0;N
PL LODZ02;25;F;PL;2;3;S;F  MONTPEL14;;;4.5;0.0;;09-2009;;31.0;0.0;31.0;0.0;1970.0;0;N
PL LODZ02;25;M;PL;1;2;S;NL EINDHOV17;;;12.0;0.0;;08-2009;;0.0;0.0;0.0;0.0;4720.0;0;N
PL LODZ02;25;F;PL;1;2;S;DK LYNGBY01;;;5.0;0.0;;02-2010;;30.0;0.0;30.0;0.0;2225.0;0;N
RO BUCURES09;22;M;RO;1;2;S;D  LEIPZIG01;;;5.0;0.0;;10-2009;;33.0;0.0;33.0;0.0;2310.0;0;N
P  LISBOA04;21;F;PT;1;3;S;F  PARIS126;;;10.0;0.0;;09-2009;;52.0;0.0;52.0;0.0;1340.0;0;N
PL LODZ15;25;F;PL;1;1;S;P  LISBOA03;;;5.0;0.0;;02-2010;;24.0;0.0;24.0;0.0;1500.0;0;N
RO BUCURES09;21;F;RO;1;1;S;I  NAPOLI01;;;3.0;0.0;;03-2010;;26.0;0.0;26.0;0.0;1500.0;0;N
RO BUCURES09;20;F;RO;1;1;S;PL WARSZAW07;;;4.25;0.0;;02-2010;;39.0;0.0;39.0;0.0;2077.0;0;N
PL LODZ02;25;F;PL;2;3;S;S  LULEA01;;;5.0;0.0;;01-2010;;22.0;0.0;22.0;0.0;2055.0;0;N
PL LODZ02;25;M;PL;1;2;S;UK COVENTR02;;;8.5;0.0;;09-2009;;60.0;0.0;60.0;0.0;3770.0;0;N
PL LODZ02;25;M;PL;2;3;S;B  BRUSSEL01;;;9.5;0.0;;09-2009;;47.0;0.0;47.0;0.0;3920.0;0;N
PL LODZ02;25;M;PL;1;2;S;P  AVEIRO01;;;10.0;0.0;;08-2009;;0.0;0.0;0.0;0.0;4080.0;0;N
PL LODZ15;25;F;PL;1;1;S;I  ROMA04;;;4.0;0.0;;03-2010;;34.0;0.0;34.0;0.0;1350.0;0;N
RO BUCURES09;22;M;RO;2;3;S;D  BOCHUM01;;;4.75;0.0;;04-2010;;32.0;0.0;32.0;0.0;2232.0;0;N
P  LISBOA04;21;F;PT;1;3;S;I  MILANO02;;;4.0;0.0;;09-2009;;17.0;0.0;17.0;0.0;1340.0;0;N
P  LISBOA04;20;F;PT;1;2;S;UK MAIDSTO02;;;5.0;0.0;;09-2009;;30.0;0.0;30.0;0.0;1340.0;0;N
P  LISBOA04;21;F;PT;1;3;S;E  ALICANT01;;;6.0;0.0;;09-2009;;27.0;0.0;27.0;0.0;1340.0;0;N
PL LODZ15;25;F;PL;2;4;S;D  BAMBERG01;;;5.5;0.0;;09-2009;;24.0;0.0;24.0;0.0;1650.0;0;N
RO BUCURES09;22;F;RO;2;4;S;D  BONN01;;;4.75;0.0;;04-2010;;30.0;0.0;30.0;0.0;2232.0;0;N
PL LODZ15;25;F;PL;1;2;S;E  TENERIF01;;;4.25;0.0;;10-2009;;34.0;0.0;34.0;0.0;1575.0;0;N
P  LISBOA04;21;F;PT;1;3;S;D  BERLIN02;;;10.0;0.0;;09-2009;;30.0;0.0;30.0;0.0;1340.0;0;N
RO SIBIU02;19;F;RO;1;0;P;;DIAKONIE NEUENDETTELSAU;DE;0.0;3.0;;;03-2010;0.0;3.0;3.0;0.0;0.0;1659;N
PL OLSZTYN01;25;F;PL;1;2;P;;G&G SINCLAIR, CRAIGIE'S FARM;UK;0.0;3.0;;;06-2010;0.0;0.0;0.0;0.0;0.0;1500;S
PL OLSZTYN01;25;F;PL;1;2;S;I  BARI01;;;4.5;0.0;;10-2009;;21.0;0.0;21.0;0.0;1395.0;0;N
PL OLSZTYN01;25;F;PL;1;2;S;I  TRIESTE01;;;5.5;0.0;;02-2010;;40.0;0.0;40.0;0.0;1705.0;0;N
PL OLSZTYN01;25;F;PL;1;2;S;E  VALENCI01;;;9.0;0.0;;09-2009;;27.0;0.0;27.0;0.0;2790.0;0;N
PL OLSZTYN01;25;F;PL;1;2;S;I  BARI01;;;4.5;0.0;;10-2009;;31.0;0.0;31.0;0.0;1395.0;0;N
PL OLSZTYN01;25;F;PL;1;2;S;I  BARI01;;;4.5;0.0;;09-2009;;31.0;0.0;31.0;0.0;1395.0;0;N
PL OLSZTYN01;25;F;PL;2;2;S;CZ OLOMOUC01;;;5.0;0.0;;09-2009;;30.0;0.0;30.0;0.0;1250.0;0;N
PL OLSZTYN01;25;F;PL;1;2;S;SF HAMEENL09;;;4.0;0.0;;08-2009;;33.0;0.0;33.0;0.0;1600.0;0;N
PL OLSZTYN01;25;F;PL;1;2;S;I  BARI01;;;10.0;0.0;;10-2009;;38.0;0.0;38.0;0.0;3100.0;0;N
PL OLSZTYN01;25;F;PL;1;2;S;G  ATHINE34;;;4.0;0.0;;10-2009;;40.0;0.0;40.0;0.0;1240.0;0;N
PL OLSZTYN01;25;F;PL;1;2;S;CY NICOSIA01;;;5.0;0.0;;07-2009;;17.0;0.0;17.0;0.0;1650.0;0;N
PL OLSZTYN01;25;F;PL;1;2;S;E  VALENCI01;;;4.5;0.0;;09-2009;;29.0;0.0;29.0;0.0;1395.0;0;N
PL OLSZTYN01;25;F;PL;1;2;S;CZ OLOMOUC01;;;5.0;0.0;;09-2009;;35.0;0.0;35.0;0.0;1250.0;0;N
PL OLSZTYN01;25;F;PL;1;2;S;TR ISTANBU07;;;6.0;0.0;;08-2009;;33.0;0.0;33.0;0.0;1500.0;0;N
